author,published_at,updated_at,like_count,text
@kennyryan3176,2022-07-02T03:01:43Z,2022-07-02T03:01:43Z,2,"“Your life is meaningless, pointless and overall is completely worthless and one will care in a few decades after your gone”<br><br>Also the video: hope you enjoyed and had fun watching the video :D"
@dipramaji,2022-07-02T02:50:33Z,2022-07-02T02:50:33Z,0,"In spite of knowing this we all would remain caught up in our self made drama of our mind forever.<br>Spirituality is not at all abstruct , it comes naturally if you just have a little broader view.<br>The question naturally comes who we really are ...."
@clairemariecreations,2022-07-02T01:13:59Z,2022-07-02T01:13:59Z,0,"Am I missing something? This video just went through all the reasons why I’m usually anxious. Nothing matters and we all die… mmmhm, thanks for the reminder 😒"
@trebor2539,2022-07-01T21:19:17Z,2022-07-27T02:55:53Z,1,Same with traffic;. All the cars
@srijayjayapalan2559,2022-07-01T17:58:41Z,2022-07-01T17:58:41Z,0,Nah
@amlanpritamparida3684,2022-07-01T17:00:19Z,2022-07-01T17:00:19Z,1,Yup it really helped me get out of my depression and anxiety
@petramatkovic4122,2022-07-01T15:39:06Z,2022-07-01T15:39:06Z,0,"So basically it&#39;s okay if i end it now because it doesn&#39;t matter anyway, right?"
@abbiealverez2960,2022-07-01T14:26:12Z,2022-07-01T14:26:12Z,0,This made me more sad
@markgallagher1790,2022-07-01T12:19:34Z,2022-07-01T12:19:34Z,2,And now I feel insignificant. I dont think this went the way you hoped
@originalog6995,2022-07-01T11:50:51Z,2022-07-01T11:50:51Z,0,Nihilism is the only true philosophy.
@theincrediblefella7984,2022-07-01T11:00:07Z,2022-07-01T11:00:07Z,0,"If you&#39;re stressed or anxious, don&#39;t be! You&#39;re far too small and insignificant to be worrying about such things."
@SachinSharma-yg7rj,2022-07-01T10:10:28Z,2022-07-01T10:10:28Z,0,Toh mai kya krun JOB chod dun lol
@jurassicboyplayz3038,2022-07-01T08:49:00Z,2022-07-01T08:49:00Z,2,After watching this I literally said holy sh$t 😂
@topgun3579,2022-07-01T08:41:45Z,2022-07-01T08:41:45Z,0,Even if the whole solar system gets destroyed yesterday it means nothing in the context of universe
@Yaz953,2022-07-01T08:28:33Z,2022-07-01T08:28:33Z,0,Very depressing
@mathiasstaggers3835,2022-07-01T08:21:15Z,2022-07-01T08:21:15Z,0,Possibly the biggest 4 minute waste of my life
@twentysblue630,2022-07-01T08:10:38Z,2022-07-01T08:10:38Z,0,Axomot thakile axomiya koboi lagibo
@joshbras6481,2022-07-01T07:55:27Z,2022-07-01T07:55:27Z,1,"Th only real mistake would be to believe everything this video is saying. I mean yeah it tru to a certain extent if that&#39;s how you wanna look at life, but every thing everyone does in life actually matters your very important that&#39;s why they say if u were to go back in time a simple change you determine th future. I get everything&#39;s he&#39;s saying I just don&#39;t really get th whole &quot;nothing you do really matters cause one day we&#39;re all going to die&quot; concept"
@unknownentity7408,2022-07-01T07:24:32Z,2022-07-01T07:24:32Z,0,"Remember this, gratitude is the gift that will always give. There&#39;s karma, then there&#39;s gratitude. One gives, the other responds."
@AceKite00,2022-07-01T05:38:01Z,2022-07-01T05:38:01Z,0,"The lesson here is that no matter what you do, good or bad, everyone who has ever heard of you will all be gone along with you; So it’s a moot point. There is no inherent meaning or purpose to life. We make our own purpose as we live, so do what makes you smile….time is short."
@speedybasket5205,2022-07-01T05:26:56Z,2022-07-01T05:26:56Z,0,"This DIDNT help at all, when people say nothing matters it’s so pessimistic when it does,"
@michaelterrencefernandezli6688,2022-07-01T04:41:42Z,2022-07-01T04:41:42Z,0,this got rid of my anxiety but was replaced with an unending existential dread
@Barneyjo,2022-07-01T03:40:34Z,2022-07-01T03:40:34Z,0,I’m not there! I’m on earth and I’m not spinning on a ball like most idiots believe they are.
@Seth_D,2022-07-01T03:33:05Z,2022-07-01T03:33:05Z,0,So you’re trying to make people feel better with hopelessness? Kinda strange but if it works for some people then I guess it works
@ShadowHawks075,2022-07-01T03:28:14Z,2022-07-01T03:28:14Z,0,This makes my anxiety even worse
@dumptrucker71,2022-07-01T03:24:33Z,2022-07-01T03:24:33Z,0,I often ponder/refer to this idea. It makes my time on this planet easier I feel
@umarfaroukabdulmutallab4451,2022-07-01T02:03:12Z,2022-07-01T02:03:12Z,0,"<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=238"">3:58</a> &quot;if you found enjoyment of value in this video...&quot;"
@iraf.official,2022-06-30T22:06:41Z,2022-06-30T22:06:41Z,1,😎😎😎😎😎😎😎😎👌👌👌
@iraf.official,2022-06-30T22:02:46Z,2022-06-30T22:02:46Z,1,😎👌
@iraf.official,2022-06-30T22:01:56Z,2022-06-30T22:01:56Z,2,"2022.07.01.                            <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94"">00:00</a>"
@kacperplata3384,2022-06-30T21:25:37Z,2022-06-30T21:25:37Z,0,Amazing 🙏
@1060michaelg,2022-06-30T12:48:45Z,2022-06-30T12:48:45Z,0,"The one Quantum Truth that was spoken (and that did not cause potential nihilist despair, lol, was at  <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=44"">0:44</a>-<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=50"">0:50</a>....&quot;The vastness<br>of unending space that could be anything and nothing at the same time.&quot; <br>Take COMFORT in this! The acknowledgment that the scientists have yet to figure out a single thing. Oh they have equations and hypothesis up the yin yang...but this becomes hilarious when, in actuality, they can&#39;t even prove what a &quot;mile&quot; is. That might take some studying. <br>You who have faith in a Creator...or, if you prefer, an intelligent design or Designer, have far more reason not to worry, or have stress or be anxious. Shalom!"
@elizabethwest5949,2022-06-30T12:32:11Z,2022-06-30T12:32:11Z,1,"We don’t live in the big picture though. We are worthy and significant to the people around us and our lives do have value, even if just to us and our friends and family and pets. I feel like this dude is trying to make people feel bad about themselves in the way he worded this message."
@seabeaner,2022-06-30T12:29:52Z,2022-06-30T12:29:52Z,0,Jesus loves you
@UED_DuGalle,2022-06-30T12:14:29Z,2022-06-30T12:14:29Z,0,Did you know that former President Moon Jae In of South Korea is a communist?
@kingdavid7503,2022-06-30T09:10:14Z,2022-06-30T09:10:14Z,1,This is not what I thought. This was crap
@PaoloDaBeast,2022-06-30T08:34:49Z,2022-06-30T08:34:49Z,0,We are in a simulation .. Enjoy life.. nuff said.
@paittenrobinson467,2022-06-30T07:58:34Z,2022-06-30T07:58:34Z,1,Bro made everyone feel 10 times worse an read this shi with no emotion
@gstealth2923,2022-06-30T07:04:50Z,2022-06-30T07:04:50Z,0,👌🏽
@Part-Time77,2022-06-30T06:53:19Z,2022-06-30T06:53:19Z,0,BRO THE OUTRO CHANGED THE MOOD SO MUCH
@gmh101358,2022-06-30T06:08:32Z,2022-06-30T06:08:32Z,0,&quot;All things must pass&quot;.....George Harrison 1970
@holley2,2022-06-30T05:13:58Z,2022-06-30T05:13:58Z,0,Makes this giant pimple on my chin seem a lot less important 😃
@bobdole65,2022-06-30T04:58:26Z,2022-06-30T04:58:26Z,1,I spilled spot remover on my dog...... Now he&#39;s gone
@ntecoyotelongdong420,2022-06-30T04:28:53Z,2022-06-30T04:28:53Z,1,That doesn’t help me that’s the kinda shit I torture myself with all day.
@AtticTapes14,2022-06-30T03:39:47Z,2022-06-30T03:39:47Z,0,"<a href=""https://www.youtube.com/watch?v=wZ7LytagKlc"">https://youtu.be/wZ7LytagKlc</a>"
@Banditanddilcuy,2022-06-30T03:20:39Z,2022-06-30T03:20:39Z,0,Amazing ❤🙏🤙
@tanjimmahir198,2022-06-30T01:40:48Z,2022-06-30T01:40:48Z,0,Awesome 🔥
@Jjung__105,2022-06-30T00:41:04Z,2022-06-30T00:41:04Z,0,World war 3..?
@jamesmayala5491,2022-06-29T20:41:26Z,2022-06-29T20:41:26Z,0,Just believe in jesus you will.lkven even if you die
@realme3pro788,2022-06-29T18:14:07Z,2022-06-29T18:14:07Z,0,Thank you for curing my anxiety <br>Now i have existential crisis
@myerwerl,2022-06-29T18:05:28Z,2022-06-29T18:05:28Z,0,"Tonight is the night that i finally broke down. Ive been coming to this videos for some time now, you could probably find my comments below."
@jayde4872,2022-06-29T17:01:08Z,2022-06-29T17:01:08Z,0,"Optimistic nihilism, neat. If you like this stuff, check out kurtzgesagt in a nutshell."
@eV-pd6lf,2022-06-29T14:59:06Z,2022-06-29T14:59:06Z,0,was this video supposed to make me feel good lol it did the opposite haha
@nancyneptune4400,2022-06-29T14:44:41Z,2022-06-29T14:44:41Z,0,"That’s one way to look at it but I prefer to think that everything has meaning. Everyone is unique, everyone is important and everyone matters."
@studywithmelive..whatever6561,2022-06-29T13:27:14Z,2022-06-29T13:27:14Z,0,Yup my entrance exam in 2 days can go to hell . Thanks I finally can breath
@calvinlewis2047,2022-06-29T13:17:51Z,2022-06-29T13:17:51Z,1,"Ecc 11:9  Rejoice, young man, during your childhood, and let your heart be pleasant during the days of young manhood. And follow the impulses of your heart and the desires of your eyes. Yet know that God will bring you to judgment for all these things.<br>Ecc <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=670"">11:10</a>  So, remove grief and anger from your heart and put away pain from your body, because childhood and the prime of life are fleeting.<br>Ecc 12:9  In addition to being a wise man, the Preacher also taught the people knowledge; and he pondered, searched out and arranged many proverbs.<br>Ecc <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=730"">12:10</a>  The Preacher sought to find delightful words and to write words of truth correctly.<br>Ecc <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=731"">12:11</a>  The words of wise men are like goads, and masters of these collections are like well-driven nails; they are given by one Shepherd.<br>Ecc <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=732"">12:12</a>  But beyond this, my son, be warned: the writing of many books is endless, and excessive devotion to books is wearying to the body.<br>Ecc <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=733"">12:13</a>  The conclusion, when all has been heard, is: fear God and keep His commandments, because this applies to every person.<br>Ecc <a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=734"">12:14</a>  For God will bring every act to judgment, everything which is hidden, whether it is good or evil.<br><br>Without God nothing makes sense, all is vanity. But God created the heavens and the earth for His glory."
@frankammirati3385,2022-06-29T12:31:49Z,2022-06-29T12:31:49Z,0,"Ultimately it matters too god , we are the most unique planet in the entire universe and for good reason , It was created by that of which you cannot see , it’s not too late too give yourself to god and acknowledge he is the creator of all things including you ."
@diegocorredor9298,2022-06-29T11:16:16Z,2022-06-29T11:16:16Z,0,"Durante toda la producción del video, ¿tenía el autor (o autores) claro el título del mismo? Si la respuesta es sí, me sorprende que alguien así de talentoso resulte tan indiferente a la lógica."
@scottbianchi6018,2022-06-29T09:52:16Z,2022-06-29T09:52:16Z,0,🤔........oh my friend......what shock and surprise await you......
@leelbox3917,2022-06-29T09:29:29Z,2022-06-29T09:29:29Z,0,Scam line a ponzi scheme
@aliroostaei9122,2022-06-29T09:07:55Z,2022-06-29T09:07:55Z,0,"LOVED THIS, HELPED ME A LOT:)))❤"
@Dave-ov3dc,2022-06-29T07:58:35Z,2022-06-29T07:58:35Z,0,And to think this is all by chance. Think again. It&#39;s by design.
@krazyk1799,2022-06-29T07:09:49Z,2022-06-29T07:09:49Z,0,I&#39;ve been here before .. for eternity
@legojedi5296,2022-06-29T06:18:47Z,2022-06-29T06:18:47Z,0,The thing thats stressing a lot of people now and me included is ww3 starting with russia beacouse of their invasion of ukraine
@Hotdogwater421,2022-06-29T06:09:05Z,2022-06-29T06:09:05Z,0,Soviet Cat you right but glad there’s another mother fucker on this plant that thinks like me. Goes to show yes you alone . But we also out here. Dead awake. Stuck in a time where everyone are just an npc. Homie I feel like I’m the only one awake in a world of sleeping people. Hit me up I’d love to be your actual friend
@Broken_Pharoah,2022-06-29T06:04:05Z,2022-06-29T06:04:05Z,0,It&#39;s all an experiment
@Bexarbear9,2022-06-29T04:44:58Z,2022-06-29T05:01:07Z,0,"You may seem small but at the same time you are so big. To the microscopic organisms living inside you your size is incomprehensible. Much like the universe is to us. Considering that there are more atoms in each of our bodies than stars in the Milky Way, perhaps we are a universe 🤔"
@HermanSays,2022-06-29T04:30:39Z,2022-06-29T04:30:39Z,0,It also means this video doesn’t matter.
@Mike-we3rb,2022-06-29T04:24:35Z,2022-06-29T04:24:35Z,0,I am indeed profoundly autistic. But I must say the crust I live on doesn’t taste very good and I think it’s funny how you think I live on earth. Silly human
@kakarot4243,2022-06-29T04:08:09Z,2022-06-29T04:08:09Z,0,We tried so hard and got so far and in the end it doesn’t even matter
@sammyb5869,2022-06-29T03:57:48Z,2022-06-29T03:57:48Z,0,We have to live with the understanding that nothing and no one on this planet is ours. <br>We are just temporarily here.<br>Make the best of it.
@MrQwert7,2022-06-29T03:49:10Z,2022-06-29T03:49:10Z,0,Well this didn’t help tbh
@u8di1583,2022-06-29T03:44:20Z,2022-06-29T03:44:20Z,0,thisthis gives me an existential crisis instead of relaxing
@GODiscomingsoonagain,2022-06-29T03:18:58Z,2022-06-29T03:18:58Z,0,The most important thing make sure your right with GOD accepted JESUS before die. Because some day very soon you see why
@datboibiz1,2022-06-29T03:11:08Z,2022-06-29T03:11:08Z,0,Watch this video when you&#39;re stressed.<br><br><br>Me:*commits suicide
@antoff6633,2022-06-29T02:16:27Z,2022-06-29T02:16:27Z,0,"Sometimes I feel like I have to do something special everyday so that my life wont be wasted, but in reality I dont do that much at all and just spend my time on my PC and I sometimes get anxious about it"
@ruffinogold5440,2022-06-29T02:04:20Z,2022-06-29T02:04:20Z,0,What the fuck ever
@MindMashupMedia,2022-06-29T00:50:40Z,2022-06-29T00:50:40Z,1,we&#39;re just space dust and ur scared on confessing to your crush
@perjensen3959,2022-06-29T00:44:31Z,2022-06-29T00:44:31Z,0,I wonder how many people will be sad when Putin dies.
@porazzh,2022-06-29T00:15:07Z,2022-06-29T00:15:07Z,0,I recommend being high for this
@leolee7061,2022-06-28T23:24:10Z,2022-06-28T23:24:10Z,0,So me getting a ‘C-‘ in my English doesn’t really matter anymore
@redblock1382,2022-06-28T22:28:47Z,2022-06-28T22:28:47Z,0,What is this bs 💀
@GurpsSingh01,2022-06-28T21:41:57Z,2022-06-28T21:41:57Z,0,"I watched this video so I may learn where we might be in the Milky Way, as par the video thumbnail, but all I’ve learned is that I’m nothing 🤣"
@davidgahan-ks5jh,2022-06-28T21:27:10Z,2022-06-28T21:27:10Z,0,"Yet some choose to create death, war, destruction, despair and mysery...truly the earth is dictated by the devil"
